"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation","call_distance","call_door","call_wing_DS","call_wing_DP","call_wing","SweptAreaDSKM2","SweptAreaWSKM2"
"41","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",72,36,2002,10,24,1205,54,30,"D",37.3566,-8.9816,37.3333,-8.9983,"03E1",125,"V",NA,1,1,"C",NA,NA,NA,2963,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,3.2,NA,NA,NA,NA,NA,180,2,270,1,19.3,14.1,35.88,35.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,45.7,15.1,14.2181727598552,14.2181727598552,0.1354091,0.0421284458874509
"42","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",76,23,2002,10,18,1200,54,30,"D",36.8966,-8.9516,36.9,-8.9216,"02E1",111,"V",NA,1,1,"C",NA,NA,NA,2963,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3.2,NA,NA,NA,NA,NA,350,2,300,0.5,17.5,NA,36.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,45.7,15.1,14.0607430760081,14.0607430760081,0.1354091,0.0416619817342119
"43","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",66,39,2002,10,25,640,55,30,"D",37.5616,-9.1449,37.5299,-9.15,"04E0",370,"V",NA,1,1,"C",NA,NA,NA,3548,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,3.3,NA,NA,NA,NA,NA,210,2,270,1,19.5,12.7,35.89,35.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3548,45.7,15.1,15.656427666182,15.656427666182,0.1621436,0.0555490053596137
"44","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",21,19,2002,10,14,630,54,30,"N",40.3516,-9.565,40.375,-9.55,"09E0",196,"V",NA,1,1,"C",NA,NA,NA,2889,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3.3,NA,NA,NA,NA,NA,210,12,225,2.5,19.1,NA,35.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2889,45.7,15.1,14.8143161255425,14.8143161255425,0.1320273,0.0427985592866923
"45","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",4,8,2002,10,8,625,54,30,"N",41.7733,-9.3033,41.745,-9.3033,"12E0",165,"V",NA,1,1,"C",NA,NA,NA,3148,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.3,NA,NA,NA,NA,NA,NA,NA,270,1,19.9,12.4,35.65,35.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,45.7,15.1,14.5861318053098,14.5861318053098,0.1438636,0.0459171429231153
"46","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",81,20,2002,10,18,625,54,30,"N",36.8966,-8.5533,36.89,-8.5916,"02E1",102,"V",NA,1,1,"C",NA,NA,NA,3488,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,3.3,NA,NA,NA,NA,NA,360,2,330,0.5,18.4,NA,35.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3488,45.7,15.1,13.9486749955855,13.9486749955855,0.1594016,0.0486529783846024
"47","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",6,6,2002,10,7,620,54,30,"N",41.4433,-9.16,41.47,-9.1783,"11E0",129,"V",NA,1,1,"C",NA,NA,NA,3333,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,3.5,NA,NA,NA,NA,NA,80,NA,NA,NA,19.6,12.5,35.51,35.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3333,45.7,15.1,14.259919498201,14.259919498201,0.1523181,0.0475283116875039
"48","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",11,13,2002,10,13,617,54,30,"N",41.0633,-9.1899,41.04,-9.2033,"11E0",145,"V",NA,1,1,"C",NA,NA,NA,2778,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,3,NA,NA,NA,NA,NA,200,5,270,1,18.7,NA,35.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2778,45.7,15.1,14.414881119205,14.414881119205,0.1269546,0.0400445397491515
"49","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",28,1,2002,10,6,615,53,30,"N",40.08,-9.0533,40.1083,-9.0516,"09E0",54,"V",NA,1,1,"C",NA,NA,NA,3148,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.3,NA,NA,NA,NA,NA,330,4,330,0.5,20.3,14.4,35.47,35.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,45.7,15.1,13.1057676882673,13.1057676882673,0.1438636,0.0412569566826653
"50","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",5,10,2002,10,11,1135,53,30,"D",41.4433,-8.9333,41.4683,-8.9349,"11E1",63,"V",NA,1,1,"C",NA,NA,NA,2963,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,3.2,NA,NA,NA,NA,NA,315,7,315,1.5,18.8,13.3,35.32,35.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,45.7,15.1,13.3100711936964,13.3100711936964,0.1354091,0.0394377409469225
"51","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",44,67,2002,10,31,1130,55,30,"D",39.0666,-9.9766,39.0416,-9.9799,"07E0",208,"V",NA,1,1,"C",NA,NA,NA,2778,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,3,NA,NA,NA,NA,NA,240,5,270,1.5,19.2,NA,35.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2778,45.7,15.1,14.8930729180548,14.8930729180548,0.1269546,0.0413729565663561
"52","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",13,15,2002,10,13,1100,54,30,"D",40.8633,-9.1983,40.89,-9.1883,"10E0",130,"V",NA,1,1,"C",NA,NA,NA,2963,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3.2,NA,NA,NA,NA,NA,250,7,270,2,18.9,NA,35.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,45.7,15.1,14.2701539070783,14.2701539070783,0.1354091,0.0422824660266731
"53","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",58,47,2002,10,26,1045,54,30,"D",37.865,-9.0349,37.8916,-9.0366,"04E0",170,"V",NA,1,1,"C",NA,NA,NA,2778,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,3,NA,NA,NA,NA,NA,45,5,315,1,19.6,13.6,35.89,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2778,45.7,15.1,14.625697411026,14.625697411026,0.1269546,0.0406301874078302
"54","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",67,41,2002,10,25,1030,54,30,"D",37.4483,-8.9549,37.4733,-8.9466,"03E1",125,"V",NA,1,1,"C",NA,NA,NA,2778,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,NA,NA,NA,NA,NA,220,2,330,1,19.4,14.2,35.91,36.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2778,45.7,15.1,14.2181727598552,14.2181727598552,0.1269546,0.0394980839268777
"55","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",78,22,2002,10,18,1010,55,30,"D",36.8383,-8.8583,36.8283,-8.8849,"02E1",340,"V",NA,1,1,"C",NA,NA,NA,2778,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,3,NA,NA,NA,NA,NA,350,2,300,0.5,18.6,NA,35.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2778,45.7,15.1,15.5443595857595,15.5443595857595,0.1269546,0.0431822309292398
"56","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",54,50,2002,10,27,1010,55,30,"D",37.9966,-9.125,38.02,-9.1083,"04E0",344,"V",NA,1,1,"C",NA,NA,NA,2778,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,NA,NA,NA,NA,NA,45,5,NA,1,19.7,12.1,35.9,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2778,45.7,15.1,15.5598609246179,15.5598609246179,0.1269546,0.0432252936485885
"57","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",87,27,2002,10,19,1005,53,30,"D",36.9566,-8.2,36.9516,-8.1699,"02E1",45,"V",NA,1,1,"C",NA,NA,NA,2778,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,3,NA,NA,NA,NA,NA,110,7,106,1.5,19.7,NA,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2778,45.7,15.1,12.8641279289743,12.8641279289743,0.1269546,0.0357365473866905
"58","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",85,30,2002,10,22,1815,54,30,"N",36.8349,-8.2966,36.8366,-8.2649,"02E1",109,"V",NA,1,1,"C",NA,NA,NA,2963,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,3.2,NA,NA,NA,NA,NA,270,5,270,1.5,19.9,14.2,36.01,35.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,45.7,15.1,14.0366451509798,14.0366451509798,0.1354091,0.0415905795823533
"59","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",31,63,2002,10,29,1720,54,20,"D",39.94,-9.5416,39.9716,-9.5316,"08E0",145,"V",NA,1,1,"C",NA,NA,NA,3622,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3.4,NA,NA,NA,NA,NA,180,5,180,1.5,18.8,13.3,35.76,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3622,45.7,15.1,14.414881119205,14.414881119205,0.1655254,0.0522106994137605
"60","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",12,18,2002,10,13,1655,53,30,"D",40.94,-8.8616,40.9683,-8.8516,"10E1",45,"V",NA,1,1,"C",NA,NA,NA,3148,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.3,NA,NA,NA,NA,NA,180,5,270,1.5,19.4,NA,35.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,45.7,15.1,12.8641279289743,12.8641279289743,0.1438636,0.040496274720411
"61","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",9,12,2002,10,12,1650,53,30,"D",41.1399,-8.8683,41.1116,-8.875,"11E1",51,"V",NA,1,1,"C",NA,NA,NA,3199,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,3.2,NA,NA,NA,NA,NA,120,2,270,1.5,19.4,14,35.23,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3199,45.7,15.1,13.0300128208521,13.0300128208521,0.1461943,0.0416830110139058
"62","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",84,29,2002,10,22,1645,55,30,"D",36.7916,-8.3416,36.795,-8.3016,"02E1",328,"V",NA,1,1,"C",NA,NA,NA,3581,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,3.3,NA,NA,NA,NA,NA,270,5,270,1.5,20.4,13,36.11,35.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3581,45.7,15.1,15.4967371201938,15.4967371201938,0.1636517,0.0554938156274139
"63","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",47,56,2002,10,28,1225,53,30,"D",38.62,-9.4883,38.6016,-9.4633,"06E0",100,"V",NA,1,1,"C",NA,NA,NA,2963,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,3.2,NA,NA,NA,NA,NA,NA,5,270,1,18.9,14.7,35.76,35.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,45.7,15.1,13.9224295960982,13.9224295960982,0.1354091,0.0412521588932389
"64","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",55,48,2002,10,26,1220,55,30,"D",37.9,-9.0983,37.925,-9.0983,"04E0",274,"V",NA,1,1,"C",NA,NA,NA,2963,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,3.2,NA,NA,NA,NA,NA,45,5,315,1,19.7,12.8,35.84,35.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,45.7,15.1,15.2583259845772,15.2583259845772,0.1354091,0.0452104198923022
"65","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",35,60,2002,10,29,1210,53,30,"D",39.7716,-9.1916,39.7983,-9.185,"08E0",75,"V",NA,1,1,"C",NA,NA,NA,2963,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.2,NA,NA,NA,NA,NA,180,5,180,1,18.6,14.9,35.71,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,45.7,15.1,13.5411503444147,13.5411503444147,0.1354091,0.0401224284705008
"66","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",46,57,2002,10,28,1535,54,30,"D",38.915,-9.65,38.945,-9.6483,"06E0",120,"V",NA,1,1,"C",NA,NA,NA,3148,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.3,NA,NA,NA,NA,NA,145,5,145,1,18.8,13.9,35.65,35.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,45.7,15.1,14.1640693553912,14.1640693553912,0.1438636,0.0445884903307714
"67","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",26,79,2003,11,7,1610,54,40,"D",40.1583,-9.4083,40.1283,-9.41,"09E0",137,"V",NA,1,1,"C",NA,NA,NA,3148,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.5,NA,NA,NA,NA,NA,135,7,270,2,17,13.3,35.9,35.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"68","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",5,69,2003,11,5,1010,53,30,"D",41.4683,-8.9283,41.4383,-8.9283,"11E1",66,"V",NA,1,1,"C",NA,NA,NA,3148,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.5,NA,NA,NA,NA,NA,135,5,225,2,15.8,13.9,35.6,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"69","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",70,27,2003,10,13,1600,55,30,"D",37.395,-9.1616,37.425,-9.1616,"03E0",347,"V",NA,1,1,"C",NA,NA,NA,3148,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.5,NA,NA,NA,NA,NA,335,3,315,0.5,20.7,12.5,35.97,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"70","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",54,41,2003,10,16,1350,55,30,"D",38.0283,-9.1399,38.0033,-9.1516,"05E0",405,"V",NA,1,1,"C",NA,NA,NA,2778,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,3,NA,NA,NA,NA,NA,315,2,270,1.5,19.4,12.2,35.87,35.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2778,60,24,24,24,0.16668,0.066672
"71","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",76,1,2003,10,7,825,54,30,"D",36.8916,-8.965,36.895,-8.9299,"02E1",113,"V",NA,1,1,"C",NA,NA,NA,2963,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,3.2,NA,NA,NA,NA,NA,360,5,270,1.5,18.3,14.3,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,60,24,24,24,0.17778,0.071112
"72","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",31,82,2003,11,8,1230,54,30,"D",39.9583,-9.5383,39.9333,-9.55,"08E0",150,"V",NA,1,1,"C",NA,NA,NA,3518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,3.5,NA,NA,NA,NA,NA,245,2,270,2,17.1,13.8,35.89,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3518,60,24,24,24,0.21108,0.084432
"73","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",87,13,2003,10,9,1245,53,30,"D",36.9566,-8.1933,36.9483,-8.1566,"02E1",45,"V",NA,1,1,"C",NA,NA,NA,3387,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,3.5,NA,NA,NA,NA,NA,90,2,90,0.5,20.8,16.3,35.99,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3387,60,24,24,24,0.20322,0.081288
"74","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",73,25,2003,10,13,1200,54,30,"D",37.2583,-9.0699,37.285,-9.0516,"03E0",134,"V",NA,1,1,"C",NA,NA,NA,3379,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,3.5,NA,NA,NA,NA,NA,NA,2,NA,0.5,18.9,14,35.8,35.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3379,60,24,24,24,0.20274,0.081096
"75","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",52,44,2003,10,18,647,53,30,"D",38.2166,-8.8433,38.185,-8.845,"05E1",74,"V",NA,1,1,"C",NA,NA,NA,3333,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.5,NA,NA,NA,NA,NA,135,7,135,1,18.9,14.7,35.84,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3333,60,24,24,24,0.19998,0.079992
"76","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",1,71,2003,11,5,1507,53,26,"D",41.7966,-9.0083,41.775,-9.01,"12E0",88,"V",NA,1,1,"C",NA,NA,NA,2222,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,3,NA,NA,NA,NA,NA,135,6,180,2,15.5,13.8,35.25,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2222,60,24,24,24,0.13332,0.053328
"77","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",24,60,2003,10,28,1235,53,30,"D",40.0816,-9.0466,40.1133,-9.0483,"09E0",54,"V",NA,1,1,"C",NA,NA,NA,3333,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,3.5,NA,NA,NA,NA,NA,180,5,225,2,16.7,15.7,35.65,35.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3333,60,24,24,24,0.19998,0.079992
"78","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",33,81,2003,11,8,955,55,30,"D",40.03,-9.6116,40.0033,-9.6216,"09E0",240,"V",NA,1,1,"C",NA,NA,NA,3148,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,3.5,NA,NA,NA,NA,NA,270,2,270,2,17.2,13,35.9,35.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"79","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",30,80,2003,11,8,700,54,30,"D",39.97,-9.3733,39.9533,-9.3766,"08E0",125,"V",NA,1,1,"C",NA,NA,NA,3148,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,3.5,NA,NA,NA,NA,NA,270,2,270,2,16.5,13.3,35.7,35.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"80","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",21,76,2003,11,7,805,54,30,"D",40.3899,-9.54,40.3666,-9.5533,"09E0",186,"V",NA,1,1,"C",NA,NA,NA,2963,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,3.3,NA,NA,NA,NA,NA,135,7,270,2,16.9,13.4,35.8,35.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,60,24,24,24,0.17778,0.071112
"81","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",19,75,2003,11,6,1705,54,30,"D",40.5683,-9.3066,40.5566,-9.3416,"10E0",154,"V",NA,1,1,"C",NA,NA,NA,3333,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,3.5,NA,NA,NA,NA,NA,230,2,200,1,16.8,13.3,35.75,35.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3333,60,24,24,24,0.19998,0.079992
"82","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",11,73,2003,11,6,727,54,30,"D",41.0433,-9.2033,41.02,-9.2166,"11E0",146,"V",NA,1,1,"C",NA,NA,NA,3148,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,3.5,NA,NA,NA,NA,NA,170,5,180,1.5,15.9,13.1,35.69,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"83","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",3,72,2003,11,5,1714,54,19,"D",41.74,-9.135,41.7583,-9.1399,"12E0",111,"V",NA,1,1,"C",NA,NA,NA,2222,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,3.5,NA,NA,NA,NA,NA,180,10,225,3,15.1,13.2,35.5,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2222,60,24,24,24,0.13332,0.053328
"84","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",2,70,2003,11,5,1235,53,20,"D",41.6083,-8.995,41.6299,-8.995,"12E1",79,"V",NA,1,1,"C",NA,NA,NA,2778,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.5,NA,NA,NA,NA,NA,180,6,135,2,15.4,13.9,35.1,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2778,60,24,24,24,0.16668,0.066672
"85","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",7,68,2003,11,5,749,53,30,"D",41.4033,-8.815,41.3766,-8.8049,"11E1",35,"V",NA,1,1,"C",NA,NA,NA,3148,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,3.5,NA,NA,NA,NA,NA,135,5,220,1,15.6,15.3,34.39,35.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"86","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",6,67,2003,11,4,1457,54,30,"D",41.4333,-9.1583,41.4583,-9.1733,"11E0",134,"V",NA,1,1,"C",NA,NA,NA,3148,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,3.5,NA,NA,NA,NA,NA,NA,2,270,3,15.4,13.1,35.47,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"87","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",8,66,2003,11,4,1225,53,30,"D",41.2566,-8.995,41.285,-8.995,"11E1",80,"V",NA,1,1,"C",NA,NA,NA,3148,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,3.5,NA,NA,NA,NA,NA,135,2,270,3,15.8,13.9,35.6,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"88","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",16,64,2003,11,3,1607,53,25,"D",40.79,-9.0533,40.8083,-9.05,"10E0",88,"V",NA,1,1,"C",NA,NA,NA,2222,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.5,NA,NA,NA,NA,NA,270,2,270,3,16.2,13.7,35.65,35.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2222,60,24,24,24,0.13332,0.053328
"89","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",47,54,2003,10,24,913,53,30,"D",38.6266,-9.4933,38.6099,-9.47,"06E0",100,"V",NA,1,1,"C",NA,NA,NA,3333,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,3.5,NA,NA,NA,NA,NA,112,5,315,1,17.9,14,35.07,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3333,60,24,24,24,0.19998,0.079992
"90","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",35,50,2003,10,23,705,53,30,"D",39.8033,-9.185,39.775,-9.1883,"08E0",75,"V",NA,1,1,"C",NA,NA,NA,3333,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,3.5,NA,NA,NA,NA,NA,360,5,315,2,17.7,14.5,35.67,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3333,60,24,24,24,0.19998,0.079992
"91","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",43,46,2003,10,22,1030,55,30,"D",39.0933,-10.01,39.1216,-10.02,"07D9",241,"V",NA,1,1,"C",NA,NA,NA,3518,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,3.5,NA,NA,NA,NA,NA,360,5,315,2,18.8,12.6,35.8,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3518,60,24,24,24,0.21108,0.084432
"92","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",56,43,2003,10,17,655,54,25,"D",38.135,-9.0633,38.11,-9.0583,"05E0",162,"V",NA,1,1,"C",NA,NA,NA,2963,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,3.5,NA,NA,NA,NA,NA,360,2,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,60,24,24,24,0.17778,0.071112
"93","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",53,42,2003,10,16,1657,53,35,"D",38.045,-8.8883,38.07,-8.875,"05E1",84,"V",NA,1,1,"C",NA,NA,NA,3148,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3.5,NA,NA,NA,NA,NA,315,2,315,1,19.5,14.9,35.88,35.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,3148,60,24,24,24,0.18888,0.075552
"94","HH","PT-IBTS",4,"PT","68VG","CAR",NA,"R","P",63,37,2003,10,15,1700,54,30,"D",37.5916,-8.9733,37.5683,-8.9816,"04E1",153,"V",NA,1,1,"C",NA,NA,NA,2963,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,3.5,NA,NA,NA,NA,NA,200,2,200,0.5,18.6,13.6,35.8,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20150128,2963,60,24,24,24,0.17778,0.071112
